ability_id,version_group_id,language_id,flavor_text
118,11,9,"The Pokémon may gather
Honey from somewhere."
118,14,9,"The Pokémon may gather
Honey from somewhere."
118,15,1,"あまいミツを　あつめて
くることが　ある。"
118,15,3,"달콤한꿀을 모아서
올 때가 있다."
118,15,5,"Le Pokémon peut parfois trouver
du Miel."
118,15,6,"Das Pokémon sammelt
gelegentlich Honig auf."
118,15,7,"El Pokémon recoge Miel de
donde puede."
118,15,8,"Il Pokémon può raccogliere
Miele."
118,15,9,"The Pokémon may gather
Honey from somewhere."
118,15,11,"あまいミツを　集めて
くることが　ある。"
118,16,1,"あまいミツを　あつめて
くることが　ある。"
118,16,3,"달콤한꿀을 모아서
올 때가 있다."
118,16,5,"Le Pokémon peut parfois trouver
du Miel."
118,16,6,"Das Pokémon sammelt
gelegentlich Honig auf."
118,16,7,"El Pokémon recoge Miel de
donde puede."
118,16,8,"Il Pokémon può raccogliere
Miele."
118,16,9,"The Pokémon may gather
Honey from somewhere."
118,16,11,"あまいミツを　集めて
くることが　ある。"
119,8,9,"The Pokémon can check
the foe’s held item."
119,9,9,"The Pokémon can check
the foe’s held item."
119,10,9,"The Pokémon can check
the foe’s held item."
119,11,5,"Permet de connaître
l’objet tenu par l’ennemi."
119,11,9,"The Pokémon can check
a foe’s held item."
119,14,9,"The Pokémon can check
a foe’s held item."
119,15,1,"あいての　もちものを
しることが　できる。"
119,15,3,"상대가 지닌 물건을
알 수 있다."
119,15,5,"Permet de connaître l’objet tenu
par l’ennemi."
119,15,6,"Gibt Auskunft über gegnerische
Items."
119,15,7,"El Pokémon puede ver el objeto
que lleva el rival."
119,15,8,"Il Pokémon scopre che
strumento ha il nemico."
119,15,9,"The Pokémon can check an
opposing Pokémon’s held item."
119,15,11,"相手の　持ち物を
知ることが　できる。"
119,16,1,"あいての　もちものを
しることが　できる。"
119,16,3,"상대가 지닌 물건을
알 수 있다."
119,16,5,"Permet de connaître l’objet tenu
par l’ennemi."
119,16,6,"Gibt Auskunft über gegnerische
Items."
119,16,7,"El Pokémon puede ver el objeto
que lleva el rival."
119,16,8,"Il Pokémon scopre che
strumento ha il nemico."
119,16,9,"The Pokémon can check an
opposing Pokémon’s held item."
119,16,11,"相手の　持ち物を
知ることが　できる。"
120,8,9,"Powers up moves that
have recoil damage."
120,9,9,"Powers up moves that
have recoil damage."
120,10,9,"Powers up moves that
have recoil damage."
120,11,5,"Booste les cap. ayant des
dégâts de contrecoups."
120,11,9,"Powers up moves that
have recoil damage."
120,14,9,"Powers up moves that
have recoil damage."
120,15,1,"はんどうで　ダメージを
うけるわざが　つよくなる。"
120,15,3,"반동 데미지를
받는 기술이 강해진다."
120,15,5,"Booste les capacités ayant des
dégâts de contrecoups."
120,15,6,"Verstärkt Attacken mit
Rückstoß-Schaden."
120,15,7,"Potencia los movimientos que
dañan al usuario."
120,15,8,"Potenzia le mosse che provocano
contraccolpi."
120,15,9,"Powers up moves that
have recoil damage."
120,15,11,"反動で　ダメージを
受ける技が　強くなる。"
120,16,1,"はんどうで　ダメージを
うけるわざが　つよくなる。"
120,16,3,"반동 데미지를
받는 기술이 강해진다."
120,16,5,"Booste les capacités ayant des
dégâts de contrecoups."
120,16,6,"Verstärkt Attacken mit
Rückstoß-Schaden."
120,16,7,"Potencia los movimientos que
dañan al usuario."
120,16,8,"Potenzia le mosse che provocano 
contraccolpi."
120,16,9,"Powers up moves that
have recoil damage."
120,16,11,"反動で　ダメージを
受ける技が　強くなる。"
121,8,9,"Changes type to match
the held Plate."
121,9,9,"Changes type to match
the held Plate."
121,10,9,"Changes type to match
the held Plate."
121,11,5,"Modifie le type en fonction
de la Plaque tenue."
121,11,9,"Changes type to match
the held Plate."
121,14,9,"Changes type to match
the held Plate."
121,15,1,"もっている　プレートで
タイプが　かわる。"
121,15,3,"지니고 있는 플레이트에
따라 타입이 바뀐다."
121,15,5,"Modifie le type en fonction de la
Plaque tenue."
121,15,6,"Passt seinen Typ der
getragenen Tafel an."
121,15,7,"Cambia el tipo al de la tabla que
lleve."
121,15,8,"Cambia il tipo del Pokémon
a seconda della lastra che ha."
121,15,9,"Changes the Pokémon’s type
to match the Plate it holds."
121,15,11,"持っている　プレートで
タイプが　変わる。"
121,16,1,"もっている　プレートで
タイプが　かわる。"
121,16,3,"지니고 있는 플레이트에
따라 타입이 바뀐다."
121,16,5,"Modifie le type en fonction de la
Plaque tenue."
121,16,6,"Passt seinen Typ der
getragenen Tafel an."
121,16,7,"Cambia el tipo al de la tabla que
lleve."
121,16,8,"Cambia il tipo del Pokémon
a seconda della lastra che ha."
121,16,9,"Changes the Pokémon’s type
to match the Plate it holds."
121,16,11,"持っている　プレートで
タイプが　変わる。"
122,8,9,"Powers up party Pokémon
when it is sunny."
122,9,9,"Powers up party Pokémon
when it is sunny."
122,10,9,"Powers up party Pokémon
when it is sunny."
122,11,5,"Pokémon de l’équipe plus
puissants au soleil."
122,11,9,"Powers up party Pokémon
when it is sunny."
122,14,9,"Powers up party Pokémon
when it is sunny."
122,15,1,"はれのとき　じぶんと
みかたが　つよくなる。"
122,15,3,"맑을 때 자신과
같은 편이 강해진다."
122,15,5,"Rend les Pokémon de l’équipe
plus puissants au soleil."
122,15,6,"Steigert bei Sonne die Effektivität
von allen Team-Pokémon."
122,15,7,"Potencia los Pokémon del equipo
si está soleado."
122,15,8,"Se c’è il sole, potenzia
i Pokémon alleati."
122,15,9,"Powers up party Pokémon
when it is sunny."
122,15,11,"晴れのとき　自分と
味方が　強くなる。"
122,16,1,"はれのとき　じぶんと
 かたが　つよくなる。"
122,16,3,"맑을 때 자신과
같은 편이 강해진다."
122,16,5,"Rend les Pokémon de l’équipe
plus puissants au soleil."
122,16,6,"Steigert bei Sonne die Effektivität
aller Team-Pokémon."
122,16,7,"Potencia a todos los Pokémon
del equipo si está soleado."
122,16,8,"Se c’è il sole, potenzia chi la usa
e gli alleati."
122,16,9,"Powers up party Pokémon
when it is sunny."
122,16,11,"晴れのとき　自分と
味方が　強くなる。"
123,8,9,"Reduces a sleeping foe’s
HP."
123,9,9,"Reduces a sleeping foe’s
HP."
123,10,9,"Reduces a sleeping
foe’s HP."
123,11,5,"Réduit les PV d’un ennemi
endormi."
123,11,9,"Reduces a sleeping
foe’s HP."
123,14,9,"Reduces a sleeping
foe’s HP."
123,15,1,"ねむっている　あいての
ＨＰを　へらす。"
123,15,3,"잠들어 있는 상대의
HP를 줄인다."
123,15,5,"Réduit les PV d’un ennemi
endormi."
123,15,6,"Senkt die KP eines
schlafenden Gegners."
123,15,7,"Reduce los PS de cualquier rival
que esté dormido."
123,15,8,"Riduce i PS dei nemici
addormentati."
123,15,9,"Reduces the HP of sleeping
opposing Pokémon."
123,15,11,"ねむっている　相手の
ＨＰを　減らす。"
123,16,1,"ねむっている　あいての
ＨＰを　へらす。"
123,16,3,"잠들어 있는 상대의
HP를 줄인다."
123,16,5,"Réduit les PV d’un ennemi
endormi."
123,16,6,"Senkt die KP eines
schlafenden Gegners."
123,16,7,"Reduce los PS de cualquier rival
que esté dormido."
123,16,8,"Riduce i PS dei nemici
addormentati."
123,16,9,"Reduces the HP of sleeping
opposing Pokémon."
123,16,11,"ねむっている　相手の
ＨＰを　減らす。"
124,11,5,"Vole l’objet de l’ennemi
si son attaque touche."
124,11,9,"Steals an item when hit
by another Pokémon."
124,14,9,"Steals an item when hit
by another Pokémon."
124,15,1,"さわられた　あいてから
どうぐを　ぬすむ。"
124,15,3,"닿은 상대로부터
도구를 훔친다."
124,15,5,"Vole l’objet de l’attaquant si son
attaque touche."
124,15,6,"Stiehlt Angreifern Items,
wenn es von ihnen berührt wird."
124,15,7,"Al ser golpeado, roba
el objeto del objetivo."
124,15,8,"Al contatto subito, ruba lo
strumento di chi lo ha attaccato."
124,15,9,"Steals an item from an attacker
that made direct contact."
124,15,11,"触られた　相手から
道具を　盗む。"
124,16,1,"さわられた　あいてから
どうぐを　ぬすむ。"
124,16,3,"닿은 상대로부터
도구를 훔친다."
124,16,5,"Vole l’objet de l’attaquant si son
attaque touche."
124,16,6,"Stiehlt Angreifern Items,
wenn es von ihnen berührt wird."
124,16,7,"Al ser golpeado, roba
el objeto del objetivo."
124,16,8,"Al contatto subito, ruba lo
strumento di chi lo ha attaccato."
124,16,9,"Steals an item from an attacker
that made direct contact."
124,16,11,"触られた　相手から
道具を　盗む。"
125,11,5,"Frappe plus fort mais
annule les effets cumulés."
125,11,9,"Removes added effects to
increase move damage."
125,14,9,"Removes added effects to
increase move damage."
125,15,1,"ちからが　つよくなるが
ついかこうかが　なくなる。"
125,15,3,"힘이 강해지지만
추가 효과가 없어진다."
125,15,5,"Frappe plus fort mais annule les
effets cumulés."
125,15,6,"Bewirkt einen Kraftschub,
aber hebt Zusatz-Effekte auf."
125,15,7,"Sube la potencia y anula los
efectos secundarios."
125,15,8,"Aumenta i danni annullando altri
effetti delle mosse."
125,15,9,"Removes additional effects to
increase move damage."
125,15,11,"力が　強くなるが
追加効果が　なくなる。"
125,16,1,"ちからが　つよくなるが
ついかこうかが　なくなる。"
125,16,3,"힘이 강해지지만
추가 효과가 없어진다."
125,16,5,"Frappe plus fort mais annule les
effets cumulés."
125,16,6,"Bewirkt einen Kraftschub,
aber hebt Zusatz-Effekte auf."
125,16,7,"Sube la potencia y anula los
efectos secundarios."
125,16,8,"Aumenta i danni annullando altri
effetti delle mosse."
125,16,9,"Removes additional effects to
increase move damage."
125,16,11,"力が　強くなるが
追加効果が　なくなる。"
126,11,5,"Inverse les variations
de stats."
126,11,9,"Makes stat changes have
an opposite effect."
126,14,9,"Makes stat changes have
an opposite effect."
126,15,1,"のうりょくの　へんかが
ぎゃくてんする。"
126,15,3,"능력의 변화가
역전된다."
126,15,5,Inverse les variations de stats.
126,15,6,"Statusveränderungen werden
umgekehrt."
126,15,7,"Invierte los cambios en las
características."
126,15,8,"Le modifiche alle statistiche
hanno effetto inverso."
126,15,9,"Makes stat changes have
an opposite effect."
126,15,11,"能力の　変化が
逆転する。"
126,16,1,"のうりょくの　へんかが
ぎゃくてんする。"
126,16,3,"능력의 변화가
역전된다."
126,16,5,Inverse les variations de stats.
126,16,6,"Statusveränderungen werden
umgekehrt."
126,16,7,"Invierte los cambios en las
características."
126,16,8,"Le modifiche alle statistiche
hanno effetto inverso."
126,16,9,"Makes stat changes have
an opposite effect."
126,16,11,"能力の　変化が
逆転する。"
127,11,5,"L’ennemi stresse et ne
peut plus manger de Baies."
127,11,9,"Makes the foe nervous and
unable to eat Berries."
127,14,9,"Makes the foe nervous and
unable to eat Berries."
127,15,1,"あいてを　きんちょうさせ
きのみを　たべさせない。"
127,15,3,"상대를 긴장시켜 나무열매를
먹지 못하게 한다."
127,15,5,"L’ennemi stresse et ne peut plus
manger de Baies."
127,15,6,"Hindert den Gegner durch Stress
am Beerenkonsum."
127,15,7,"Pone nervioso al rival y le impide
usar bayas."
127,15,8,"Il nemico viene intimidito e non
può mangiare bacche."
127,15,9,"Unnerves opposing Pokémon and
makes them unable to eat Berries."
127,15,11,"相手を　緊張させ
きのみを　食べさせない。"
127,16,1,"あいてを　きんちょうさせ
きの を　たべさせない。"
127,16,3,"상대를 긴장시켜 나무열매를
먹지 못하게 한다."
127,16,5,"L’ennemi stresse et ne peut plus
manger de Baies."
127,16,6,"Hindert den Gegner durch Stress
am Beerenkonsum."
127,16,7,"Pone nervioso al rival y le impide
usar bayas."
127,16,8,"Il nemico viene intimidito e non
può mangiare bacche."
127,16,9,"Unnerves opposing Pokémon and
makes them unable to eat Berries."
127,16,11,"相手を　緊張させ
きの を　食べさせない。"
128,11,5,"Monte l’Attaque quand
les stats baissent."
128,11,9,"When its stats are lowered
its Attack increases."
128,14,9,"When its stats are lowered
its Attack increases."
128,15,1,"のうりょくが　さがると
こうげきが　あがる。"
128,15,3,"능력이 떨어지면
공격이 올라간다."
128,15,5,"Monte l’Attaque quand une stat
est baissée par l’adversaire."
128,15,6,"Senkt der Gegner die Status-
werte, steigt der Angriffs-Wert."
128,15,7,"Sube el Ataque cuando el rival le
baja las características."
128,15,8,"L’Attacco aumenta quando un
nemico fa calare le statistiche."
128,15,9,"Boosts the Pokémon’s Attack stat
when its stats are lowered."
128,15,11,"能力が　さがると
攻撃が　あがる。"
128,16,1,"のうりょくが　さがると
こうげきが　あがる。"
128,16,3,"능력이 떨어지면
공격이 올라간다."
128,16,5,"Monte l’Attaque quand
les stats baissent."
128,16,6,"Senkt der Gegner die Status-
werte, steigt der Angriffs-Wert."
128,16,7,"Sube el Ataque cuando el rival le
baja las características."
128,16,8,"L’Attacco aumenta quando un
nemico fa calare le statistiche."
128,16,9,"Boosts the Pokémon’s Attack stat
when its stats are lowered."
128,16,11,"能力が　さがると
攻撃が　あがる。"
129,11,5,"Baisse les stats quand les
PV tombent à la moitié."
129,11,9,"Lowers stats when HP
becomes half or less."
129,14,9,"Lowers stats when HP
becomes half or less."
129,15,1,"ＨＰが　はんぶんになると
のうりょくが　さがる。"
129,15,3,"HP가 절반이 되면
능력이 떨어진다."
129,15,5,"Baisse les stats quand les PV
tombent à la moitié."
129,15,6,"Bei halbierter KP-Anzahl
sinken die Statuswerte."
129,15,7,"Baja las características al llegar a
la mitad los PS."
129,15,8,"Le statistiche scendono se i PS
calano a metà o meno."
129,15,9,"Lowers stats when HP
becomes half or less."
129,15,11,"ＨＰが　半分になると
能力が　さがる。"
129,16,1,"ＨＰが　はんぶんになると
のうりょくが　さがる。"
129,16,3,"HP가 절반이 되면
능력이 떨어진다."
129,16,5,"Baisse les stats quand les PV
tombent à la moitié."
129,16,6,"Bei halbierter KP-Anzahl
sinken die Statuswerte."
129,16,7,"Baja las características al llegar a
la mitad los PS."
129,16,8,"Le statistiche scendono se i PS
calano a metà o meno."
129,16,9,"Lowers stats when HP
becomes half or less."
129,16,11,"ＨＰが　半分になると
能力が　さがる。"
130,11,5,"Peut empêcher l’ennemi de
réutiliser une attaque."
130,11,9,"May disable a move used
on the Pokémon."
130,14,9,"May disable a move used
on the Pokémon."
130,15,1,"こうげきされると　たまに
かなしばりにする。"
