item_id,local_language_id,short_effect,effect
468,5,Invoque Kyogre à la Tour Enfouie.,Fait apparaître []{pokemon:kyogre} à la []{location:embedded-tower}.
468,9,Summons Kyogre to the Embedded Tower.,Causes []{pokemon:kyogre} to appear in the []{location:embedded-tower}.
469,5,Invoque Rayquaza à la Tour Enfouie.,Fait apparaître []{pokemon:rayquaza} à la []{location:embedded-tower}.
469,9,Summons Rayquaza to the Embedded Tower.,Causes []{pokemon:rayquaza} to appear in the []{location:embedded-tower}.
470,5,S: Invoque Latias H: Invoque Latios.,"Quand amené au musée de []{location:pewter-city}, []{pokemon:latias} ou []{pokemon:latios} attaque le dresseur.  

Le Pokémon qui apparaît sera celui que l'on ne peut pas rencontrer errant dans la nature."
470,9,S: Summons Latias H: Summons Latios.,"When taken to the []{location:pewter-city} museum, causes []{pokemon:latias} or []{pokemon:latios} to attack the trainer.

The Pokémon to appear will be whicher can’t be encountered roaming in the wild."
471,5,Garde une trace des types de Zarbi capturés.,Listse quelles formes de []{pokemon:unown} le dresseur a capturé.
471,9,Keeps track of Unown types caught.,Lists which []{pokemon:unown} forms the trainer has caught.
472,5,Garde une trace des points du Mot de Passe de Buena.,Permet au dresseur de répondre à la question quotidienne du Mot de Passe de Buena.  Enregistre le nombre de points gagnés avec les réponses correctes.
472,9,Keeps track of points from Buena’s show.,Allows the trainer to answer the daily question on Buena’s radio show.  Records the points earned for correct answers.
473,5,Une queue savoureuse vendue très cher. ,Ne fait rien.
473,9,A tasty tail that sells for a high price.,Does nothing.
474,5,HS: Permet aux Kimono d'invoquer Ho-oh. C: Invoque Suicune à la Tour Carillon.,Peut être donné aux Kimono pour invoquer []{pokemon:ho-oh} au sommet de la []{location:bell-tower}.
474,9,HS: Allows Kimono-girls to summon Ho-oh. C: Summons Suicune to the Tin Tower.,May be given to the Kimono Girls to summon []{pokemon:ho-oh} to the top of the []{location:bell-tower}.
475,5,HS: Ouvre les portes de la Tour Radio. Gén III: Déverouille les portes de la Sylphe SARL.,"Utilisé par un dresseur hors du combat
:   Ouvre les portes de la Tour Radio à []{location:goldenrod-city}."
475,9,HS: Opens doors in the Radio Tower. Gen III: Unlocks Silph Co Doors.,"Used by trainer outside of battle
:   Opens doors in the []{location:goldenrod-city} Radio Tower."
476,5,HS: Clé du tunnel sous Doublonville. Gén III: Clé pour New Lavandia.,"Utilisé par un dresseur hors du combat
:   Ouvre les portes du tunnel sous []{location:goldenrod-city}."
476,9,HS: Key to the tunnel under Goldenrod City. Gen III: Key to New Mauville.,"Used by trainer outside of battle
:   Opens the door to the basement tunnel under []{location:goldenrod-city}."
477,5,À échanger à M. Pokémon pour un Multi Exp.,Peut être échangé à M. Pokémon pour un []{item:exp-share}.
477,9,Trade to Mr. Pokémon for an Exp. Share.,May be traded to Mr. Pokémon for an []{item:exp-share}.
478,5,Une Poké Poupée perdue par la Copieuse qui vit à Safrania. À échanger pour un Pass.,Peut être échangé à la Copieuse pour un []{item:pass}.
478,9,A Poké Doll lost by the Copycat who lives in Saffron City. Trade for a Pass.,May be traded to the Copycat for a []{item:pass}.
479,5,Permet d'accéder et utiliser le Train Magnétique entre Doublonville et Safrania.,Permet au dresseur d'utiliser le Train Magnétique entre []{location:goldenrod-city} et []{location:saffron-city}.
479,9,Grants access to ride the Magnet Train between Goldenrod City and Saffron City.,Allows the trainer to ride the Magnet Train between []{location:goldenrod-city} and []{location:saffron-city}.
480,5,Doit être replacé dans la Centrale Abandonée pour alimenter le Train Magnétique.,Doit être replacé dans la []{location:power-plant} pour alimenter le Train Magnétique.
480,9,Must be replaced in the Power Plant to power the Magnet Train.,Must be replaced in the []{location:power-plant} to power the Magnet Train.
481,5,Invoque Lugia aux Tourb'Îles.,Fait apparaître []{pokemon:lugia} aux []{location:whirl-islands}.
481,9,Summons Lugia to the Whirl Islands.,Causes []{pokemon:lugia} to appear in the []{location:whirl-islands}.
482,5,Invoque Ho-Oh au sommet de la Tour Carillon.,Fait apparaître []{pokemon:ho-oh} au sommet de la []{location:bell-tower}.
482,9,Summons Ho-Oh at the top of the Bell Tower.,Causes []{pokemon:ho-oh} to appear at the top of []{location:bell-tower}.
483,5,À livrer au Professeur Orme.,"Doit être obtenu pour déclencher le cambriolage au labo du Professeur Orme, le premier combat avec le rival, et accéder à la []{location:johto-route-31}."
483,9,Deliver to Professor Elm.,"Must be obtained to trigger the break-in at Professor Elm’s lab, the first rival battle, and access to []{location:johto-route-31}."
484,5,À utiliser pour écouter les musiques GameBoy.,"Utilisé par le dresseur en dehors du combat
:   Change la musique d'arrière-plan en son équivalent 8-bit."
484,9,Use to listen to GameBoy era audio.,"Used by trainer outside of battle
:   Changes the background music to the equivalent 8-bit music."
485,5,Permet aux Kimono d'invoquer Lugia.,Peut être donné aux Kimono pour invoquer []{pokemon:lugia} au sommet de la []{location:bell-tower}.
485,9,Allows Kimono-girls to summon Lugia.,May be given to the Kimono Girls to summon []{pokemon:lugia} to the top of the []{location:bell-tower}.
486,5,Enregistre le nombre de fois que le dresseur a terminé premier du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier du Pokéathlon.
486,9,Records the number of times the trainer has come in first place overall in the Pokéathlon.,Records the number of times the trainer has come in first place overall in the Pokéathlon.
487,5,Enregistre le nombre de fois que le dresseur a terminé dernier du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé dernier du Pokéathlon.
487,9,Records the number of times the trainer has come in last place overall in the Pokéathlon.,Records the number of times the trainer has come in last place overall in the Pokéathlon.
488,5,Enregistre le nombre de fois que le dresseur a utilisé le sprint au Pokéathlon.,Enregistre le nombre de fois que le dresseur a utilisé le sprint au Pokéathlon.
488,9,Records the number of times the trainer’s Pokémon have dashed in the Pokéathlon.,Records the number of times the trainer’s Pokémon have dashed in the Pokéathlon.
489,5,Enregistre le nombre de fois que le dresseur a sauté au Pokéathlon.,Enregistre le nombre de fois que le dresseur a sauté au Pokéathlon.
489,9,Records the number of times the trainer’s Pokémon have jumped in the Pokéathlon.,Records the number of times the trainer’s Pokémon have jumped in the Pokéathlon.
490,5,Enregistre le nombre de fois que le dresseur a terminé premier de la Cours'Obstacles du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier de la Cours'Obstacles du Pokéathlon.
490,9,Records the number of times the trainer has come in first in the Pokéathlon Hurdle Dash.,Records the number of times the trainer has come in first in the Pokéathlon Hurdle Dash.
491,5,Enregistre le nombre de fois que le dresseur a terminé premier de la Course de Relais du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier de la Course de Relais du Pokéathlon.
491,9,Records the number of times the trainer has come in first in the Pokéathlon Relay Run.,Records the number of times the trainer has come in first in the Pokéathlon Relay Run.
492,5,Enregistre le nombre de fois que le dresseur a terminé premier de la Capture Drapeau du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier de la Capture Drapeau du Pokéathlon.
492,9,Records the number of times the trainer has come in first in the Pokéathlon Pennant Capture.,Records the number of times the trainer has come in first in the Pokéathlon Pennant Capture.
493,5,Enregistre le nombre de fois que le dresseur a terminé premier du Casse Roc du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier du Casse Roc du Pokéathlon.
493,9,Records the number of times the trainer has come in first in the Pokéathlon Block Smash.,Records the number of times the trainer has come in first in the Pokéathlon Block Smash.
494,5,Enregistre le nombre de fois que le dresseur a terminé premier de l'Attrap'Disques du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier de l'Attrap'Disques du Pokéathlon.
494,9,Records the number of times the trainer has come in first in the Pokéathlon Disc Catch.,Records the number of times the trainer has come in first in the Pokéathlon Disc Catch.
495,5,Enregistre le nombre de fois que le dresseur a terminé premier de la Bataille Neige du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier de la Bataille Neige du Pokéathlon.
495,9,Records the number of times the trainer has come in first in the Pokéathlon Snow Throw.,Records the number of times the trainer has come in first in the Pokéathlon Snow Throw.
496,5,Enregistre le nombre de points gagnés par le dresseur au Pokéathlon.,Enregistre le nombre de points gagnés par le dresseur au Pokéathlon.
496,9,Records the number of points the trainer has earned in the Pokéathlon.,Records the number of points the trainer has earned in the Pokéathlon.
497,5,Enregistre le nombre de fois que les Pokémon du dresseur se sont trompés au Pokéathlon.,Enregistre le nombre de fois que les Pokémon du dresseur se sont trompés au Pokéathlon.
497,9,Records the number of times the trainer’s Pokémon have messed up in the Pokéathlon.,Records the number of times the trainer’s Pokémon have messed up in the Pokéathlon.
498,5,Enregistre le nombre de fois que les Pokémon du dresseur se sont vaincus tout seuls au Pokéathlon.,Enregistre le nombre de fois que les Pokémon du dresseur se sont vaincus tout seuls au Pokéathlon.
498,9,Records the number of times the trainer’s Pokémon have defeated themselves in the Pokéathlon.,Records the number of times the trainer’s Pokémon have defeated themselves in the Pokéathlon.
499,5,Enregistre le nombre de fois que les Pokémon du dresseur ont chargé au Pokéathlon.,Enregistre le nombre de fois que les Pokémon du dresseur ont chargé au Pokéathlon.
499,9,Records the number of times the trainer’s Pokémon have tackled in the Pokéathlon.,Records the number of times the trainer’s Pokémon have tackled in the Pokéathlon.
500,5,Enregistre le nombre de fois que les Pokémon du dresseur sont tombés au Pokéathlon.,Enregistre le nombre de fois que les Pokémon du dresseur sont tombés au Pokéathlon.
500,9,Records the number of times the trainer’s Pokémon have fallen in the Pokéathlon.,Records the number of times the trainer’s Pokémon have fallen in the Pokéathlon.
501,5,Enregistre le nombre de fois que le dresseur a terminé premier du Combat Ring-Out du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier du Combat Ring-Out du Pokéathlon.
501,9,Records the number of times the trainer has come in first in the Pokéathlon Ring Drop.,Records the number of times the trainer has come in first in the Pokéathlon Ring Drop.
502,5,Enregistre le nombre de fois que le dresseur a terminé premier du Saute-Lumière du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier du Saute-Lumière du Pokéathlon.
502,9,Records the number of times the trainer has come in first in the Pokéathlon Lamp Jump.,Records the number of times the trainer has come in first in the Pokéathlon Lamp Jump.
503,5,Enregistre le nombre de fois que le dresseur a terminé premier du Cercle Musical du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier du Cercle Musical du Pokéathlon.
503,9,Records the number of times the trainer has come in first in the Pokéathlon Circle Push.,Records the number of times the trainer has come in first in the Pokéathlon Circle Push.
504,5,Enregistre le nombre de fois que le dresseur a terminé premier du Pokéathlon en Link.,Enregistre le nombre de fois que le dresseur a terminé premier du Pokéathlon en Link.
504,9,Records the number of times the trainer has come in first place overall in the Pokéathlon over wirelss.,Records the number of times the trainer has come in first place overall in the Pokéathlon over wirelss.
505,5,Enregistre le nombre de fois que le dresseur a terminé dernier du Pokéathlon en Link.,Enregistre le nombre de fois que le dresseur a terminé dernier du Pokéathlon en Link.
505,9,Records the number of times the trainer has come in last place overall in the Pokéathlon over wireless.,Records the number of times the trainer has come in last place overall in the Pokéathlon over wireless.
506,5,Enregistre le nombre de fois que le dresseur a terminé premier du Pokéathlon toutes épreuves confondues.,Enregistre le nombre de fois que le dresseur a terminé premier du Pokéathlon toutes épreuves confondues.
506,9,Records the number of times the trainer has come in first across all Pokéathlon events.,Records the number of times the trainer has come in first across all Pokéathlon events.
507,5,Enregistre le nombre de fois que le dresseur a terminé dernier du Pokéathlon toutes épreuves confondues.,Enregistre le nombre de fois que le dresseur a terminé dernier du Pokéathlon toutes épreuves confondues.
507,9,Records the number of times the trainer has come in last across all Pokéathlon events.,Records the number of times the trainer has come in last across all Pokéathlon events.
508,5,Enregistre le nombre de fois que le dresseur a changé de Pokémon au Pokéathlon.,Enregistre le nombre de fois que le dresseur a changé de Pokémon au Pokéathlon.
508,9,Records the number of times the trainer has switched Pokémon in the Pokéathlon.,Records the number of times the trainer has switched Pokémon in the Pokéathlon.
509,5,Enregistre le nombre de fois que le dresseur a terminé premier de la Balle au But du Pokéathlon.,Enregistre le nombre de fois que le dresseur a terminé premier de la Balle au But du Pokéathlon.
