move_effect_id,local_language_id,short_effect,effect
214,5,Le type du lanceur change pour correspondre au terrain.,"Le type du lanceur change selon le terrain.

Terrain        | New type
-------------- | --------------
Bâtiment       | [Normal]{type:normal}
Grotte           | [Roche]{type:rock}
Désert         | [Sol]{type:ground}
Herbe          | [Plante]{type:grass}
Montagne       | [Roche]{type:rock}
Eaux profondes          | [Eau]{type:water}
Eaux peu profondes           | [Eau]{type:water}
Route           | [Sol]{type:ground}
Neige           | [Glace]{type:ice}
Herbe haute     | [Plante]{type:grass}

In Pokémon Battle Revolution:

Terrain        | New type
-------------- | --------------
Pleine-Lune      | [Normal]{type:normal}
Cristal        | [Roche]{type:rock}
Orée        | [Eau]{type:water}
Cratère-Ardent          | [Roche]{type:rock}
Grand-Rue    | [Normal]{type:normal}
Belvédère           | [Normal]{type:normal}
Ciel-Étoilé      | [Roche]{type:rock}
Belle-Saison     | [Plante]{type:grass}
Crépuscule         | [Sol]{type:ground}
Hautes-Chutes      | [Plante]{type:grass}
"
214,9,User’s type changes to match the terrain.,"User’s type changes according to the terrain.

Terrain        | New type
-------------- | --------------
Building       | [Normal]{type:normal}
Cave           | [Rock]{type:rock}
Desert         | [Ground]{type:ground}
Grass          | [Grass]{type:grass}
Mountain       | [Rock]{type:rock}
Ocean          | [Water]{type:water}
Pond           | [Water]{type:water}
Road           | [Ground]{type:ground}
Snow           | [Ice]{type:ice}
Tall grass     | [Grass]{type:grass}

In Pokémon Battle Revolution:

Terrain        | New type
-------------- | --------------
Courtyard      | [Normal]{type:normal}
Crystal        | [Rock]{type:rock}
Gateway        | [Water]{type:water}
Magma          | [Rock]{type:rock}
Main Street    | [Normal]{type:normal}
Neon           | [Normal]{type:normal}
Stargazer      | [Rock]{type:rock}
Sunny Park     | [Grass]{type:grass}
Sunset         | [Ground]{type:ground}
Waterfall      | [Grass]{type:grass}
"
215,5,Soigne le lanceur de la moitié de ses PV max.,"Soigne le lanceur de la moitié de ses [PV]{mechanic:hp} max.  Si le lanceur est [Vol]{type:flying}, son type [Vol]{type:flying} est ignoré jusqu'à la fin de ce tour."
215,9,Heals the user by half its max HP.,"Heals the user for half its max [HP]{mechanic:hp}.  If the user is [Flying]{type:flying}, its [Flying]{type:flying} type is ignored until the end of this turn."
216,5,Empêche l'utilisation des capacités et immunités qui impliquent le vol ou la lévitation pendant cinq tours.,"Pendant cinq tours (incluant celui-ci), toutes les immunités aux capacités [Sol]{type:ground} sont désactivées.  Pendant la durée de cet effet, l'[esquive]{mechanic:evasion} de tous les Pokémon sur le terrain est diminuée de deux [niveaux]{mechanic:stage}.  Annule les effets de [Rebond]{move:bounce}, [Vol]{move:fly}, et [Chute Libre]{move:sky-drop}.

En particulier, les Pokémon [Vol]{type:flying} et ceux avec [Lévitation]{ability:levitate} ou qui ont utilisé [Vol Magnétik]{move:magnet-rise} ne sont plus immunisés aux attaques [Sol]{type:ground}, [Piège Sable]{ability:arena-trap}, [Picots]{move:spikes}, ou [Pics Toxik]{move:toxic-spikes}.

[Rebond]{move:bounce}, [Vol]{move:fly}, [Chute Libre]{move:sky-drop}, [Pied Voltige]{move:high-jump-kick}, [Pied Sauté]{move:jump-kick}, et [Trempette]{move:splash} ne peuvent plus être utilisées tant que cette capacité est active.

*Bug*: Si cette capacité est utilisée pendant un combat double ou triple tant que les Pokémon sont sous l'effet de [Chute Libre]{move:sky-drop}, L'effet de Chute Libre n'est pas correctement annulé sur sa cible, et elle reste indéfiniment dans les airs.  Comme Chute Libre empêche la cible d'agir, le seul moyen de la retirer du terrain par la suite est de la mettre KO."
216,9,Disables moves and immunities that involve flying or levitating for five turns.,"For five turns (including this one), all immunities to [Ground]{type:ground} moves are disabled.  For the duration of this effect, the [evasion]{mechanic:evasion} of every Pokémon on the field is lowered by two [stages]{mechanic:stage}.  Cancels the effects of [Bounce]{move:bounce}, [Fly]{move:fly}, and [Sky Drop]{move:sky-drop}.

Specifically, [Flying]{type:flying} Pokémon and those with [Levitate]{ability:levitate} or that have used [Magnet Rise]{move:magnet-rise} are no longer immune to [Ground]{type:ground} attacks, [Arena Trap]{ability:arena-trap}, [Spikes]{move:spikes}, or [Toxic Spikes]{move:toxic-spikes}.

[Bounce]{move:bounce}, [Fly]{move:fly}, [Sky Drop]{move:sky-drop}, [High Jump Kick]{move:high-jump-kick}, [Jump Kick]{move:jump-kick}, and [Splash]{move:splash} cannot be used while this move is in effect.

*Bug*: If this move is used during a double or triple battle while Pokémon are under the effect of [Sky Drop]{move:sky-drop}, Sky Drop’s effect is not correctly canceled on its target, and it remains high in the air indefinitely.  As Sky Drop prevents the target from acting, the only way to subsequently remove it from the field is to faint it."
217,5,"Force la cible à ne pas pouvoir fuir, et la rend sensible aux capacités Psy même si elle est Ténèbres.",Réinitialise l'[esquive]{mechanic:evasion} de la cible à la normale et empêche n'importe quel futur boost jusqu'à ce que la cible quitte le [terrain]{mechanic:field}.  Un Pokémon [Ténèbres]{type:dark} sous cet effet prend des dégâts normaux des capacités [Psy]{type:psychic}.  Cette capacité ignore elle-même les modifications de [précision]{mechanic:accuracy} et d'[esquive]{mechanic:evasion}.
217,9,"Forces the target to have no evasion, and allows it to be hit by Psychic moves even if it’s Dark.",Resets the target’s [evasion]{mechanic:evasion} to normal and prevents any further boosting until the target leaves the [field]{mechanic:field}.  A [Dark]{type:dark} Pokémon under this effect takes normal damage from [Psychic]{type:psychic} moves.  This move itself ignores [accuracy]{mechanic:accuracy} and [evasion]{mechanic:evasion} modifiers.
218,5,"Si la cible dort, a une puissance double et la réveille.","Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Si la cible [dort]{mechanic:sleep}, cette capacité a une puissance double, et la cible se réveille."
218,9,"If the target is asleep, has double power and wakes it up.","Inflicts [regular damage]{mechanic:regular-damage}.  If the target is [sleep]{mechanic:sleep}ing, this move has double power, and the target wakes up."
219,5,Diminue la Vitesse du lanceur d'un niveau.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}, puis diminue la [Vitesse]{mechanic:speed} du lanceur d'un [niveau]{mechanic:stage}."
219,9,Lowers user’s Speed by one stage.,"Inflicts [regular damage]{mechanic:regular-damage}, then lowers the user’s [Speed]{mechanic:speed} by one [stage]{mechanic:stage}."
220,5,"La puissance augmente quand le lanceur a une Vitesse inférieure, jusqu'à un maximum de 150.","Inflige des [dégâts réguliers]{mechanic:regular-damage}.  La puissance augmente avec la [Vitesse]{mechanic:speed} actuelle de la cible comparée au lanceur, donnée par `1 + 25 * Vitesse cible / Vitesse lanceur`, maximisée à 150."
220,9,"Power raises when the user has lower Speed, up to a maximum of 150.","Inflicts [regular damage]{mechanic:regular-damage}.  Power increases with the target’s current [Speed]{mechanic:speed} compared to the user, given by `1 + 25 * target Speed / user Speed`, capped at 150."
221,5,Le lanceur est mis KO.  Son remplaçant a ses PV complètement restaurés et ses altérations majeures de statut sont supprimées.,"Le lanceur est mis KO.  Les [PV]{mechanic:hp} de son remplaçant sont complètement restaurés, et n'importe quel [effet majeur de statut]{mechanic:major-status-effect} est supprimé.  Si le Pokémon remplaçant est immédiatement mis KO par un effet en entrant sur le terrain, le prochain remplaçant est soigné par cette capacité à la place."
221,9,User faints.  Its replacement has its HP fully restored and any major status effect removed.,"User faints.  Its replacement’s [HP]{mechanic:hp} is fully restored, and any [major status effect]{mechanic:major-status-effect} is removed.  If the replacement Pokémon is immediately fainted by a switch-in effect, the next replacement is healed by this move instead."
222,5,A une puissance double contre les Pokémon qui ont moins de la moitié de leurs PV max restants.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Si la cible a moins de la moitié de ses [PV]{mechanic:hp} max restants, cette capacité a une puissance double."
222,9,Has double power against Pokémon that have less than half their max HP remaining.,"Inflicts [regular damage]{mechanic:regular-damage}.  If the target has less than half its max [HP]{mechanic:hp} remaining, this move has double power."
223,5,La puissance et le type dépendent de la baie tenue.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}.  La puissance et le type sont déterminés par la baie portée par le lanceur.  La baie est consommée.  Si le lanceur ne tient pas de baie, cette capacité [échouera]{mechanic:fail}."
223,9,Power and type depend on the held berry.,"Inflicts [regular damage]{mechanic:regular-damage}.  Power and type are determined by the user’s held berry.  The berry is consumed.  If the user is not holding a berry, this move will [fail]{mechanic:fail}."
224,5,Touche à travers Abri et Détection.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}.  Supprime les effets de [Détection]{move:detect} ou [Abri]{move:protect} de la cible avant de frapper.

Cette capacité ne peut pas être copiée par [Mimique]{move:mirror-move}, ni sélectionnée par [Assistance]{move:assist} ou [Métronome]{move:metronome}."
224,9,Hits through Protect and Detect.,"Inflicts [regular damage]{mechanic:regular-damage}.  Removes the effects of [Detect]{move:detect} or [Protect]{move:protect} from the target before hitting.

This move cannot be copied by [Mirror Move]{move:mirror-move}, nor selected by [Assist]{move:assist} or [Metronome]{move:metronome}."
225,5,"Si la cible a une baie, inflige le double de dégâts et utilise la baie.","Inflige des [dégâts réguliers]{mechanic:regular-damage}.  

Si la cible tient une baie, cette capacité a une puissance double, et le lanceur prend la baie et l'utilise immédiatement.  Si la cible tient une [Baie Jaboca]{item:jaboca-berry} ou [Baie Pommo]{item:rowap-berry},la baie est toujours supprimée, mais a aucun effet.  

Si cette capacité est [super efficace]{mechanic:super-effective} et que la cible tient une baie qui peut réduire les dégâts de cette capacité, elle le fera, et ne sera pas volée."
225,9,"If target has a berry, inflicts double damage and uses the berry.","Inflicts [regular damage]{mechanic:regular-damage}.  If the target is holding a berry, this move has double power, and the user takes the berry and uses it immediately.

If the target is holding a [Jaboca Berry]{item:jaboca-berry} or [Rowap Berry]{item:rowap-berry}, the berry is still removed, but has no effect.

If this move is [super effective]{mechanic:super-effective} and the target is holding a berry that can reduce this move’s damage, it will do so, and will not be stolen."
226,5,"Pendant trois tours, les Pokémon alliés ont une Vitesse doublée.","Pour les trois prochains tours, tous les Pokémon du côté du [terrain]{mechanic:field} du lanceur ont leur [Vitesse]{mechanic:speed} d'origine doublée.  Cet effet reste si le lanceur quitte le [terrain]{mechanic:field}."
226,9,"For three turns, friendly Pokémon have doubled Speed.","For the next three turns, all Pokémon on the user’s side of the [field]{mechanic:field} have their original [Speed]{mechanic:speed} doubled.  This effect remains if the user leaves the [field]{mechanic:field}."
227,5,Augmente une stat aléatoire d'un Pokémon allié de deux niveaux.,"Augmente l'une des stats de la cible de deux [niveaux]{mechanic:stage}.  La stat augmentée est choisie au hasard parmi n'importe quelle stat qui peut être augmentée de deux niveaux.  Si aucune stat n'est éligible, cette capacité [échouera]{mechanic:fail}.  

Si la cible a un [Clonage]{move:substitute}, cette capacité n'aura pas d'effet, même si le lanceur est la cible.  

Cette capacité ne peut pas être copiée par [Mimique]{move:mirror-move}."
227,9,Raises one of a friendly Pokémon’s stats at random by two stages.,"Raises one of the target’s stats by two [stages]{mechanic:stage}.  The raised stat is chosen at random from any stats that can be raised by two stages.  If no stat is eligible, this move will [fail]{mechanic:fail}.

If the target has a [Substitute]{move:substitute}, this move will have no effect, even if the user is the target.

This move cannot be copied by [Mirror Move]{move:mirror-move}."
228,5,Frappe en retour le dernier Pokémon à avoir touché le lanceur ce tour avec 1.5× des dégâts.,"Cible le dernier Pokémon adverse à avoir frappé le lanceur avec une capacité offensive ce tour.  Inflige 1.5× les dégâts que cette capacité a fait au lanceur.  S'il n'y a pas de cible éligible, cette capacité [échouera]{mechanic:fail}.  L'immunité de type s'applique, mais les autres effets de type sont ignorés."
228,9,Strikes back at the last Pokémon to hit the user this turn with 1.5× the damage.,"Targets the last opposing Pokémon to hit the user with a damaging move this turn.  Inflicts 1.5× the damage that move did to the user.  If there is no eligible target, this move will [fail]{mechanic:fail}.  Type immunity applies, but other type effects are ignored."
229,5,Le lanceur doit se retirer après avoir attaqué.,"Inflige des [dégâts réguliers]{mechanic:regular-damage}, puis le lanceur [se retire]{mechanic:switches-out} immédiatement, et le dresseur sélectionne un Pokémon remplaçant de l'équipe.  Si la cible est [mise KO]{mechanic:faint} par cette attaque, le dresseur du lanceur sélectionne le nouveau Pokémon à envoyer en premier.  Si le lanceur est le dernier Pokémon de son équipe qui peut se battre,  il ne [se retire]{mechanic:switch-out} pas.

Le lanceur peut être frappé par [Poursuite]{move:pursuit} quand il [se retire]{mechanic:switches-out}, s'il a été ciblé et que [Poursuite]{move:pursuit} n'a pas encore été utilisé.

Cette capacité peut être utilisée même si le lanceur est sous l'effet de [Racines]{move:ingrain}.  L'effet de [Racines]{move:ingrain} prendra fin."
