species_id,version_id,language_id,flavor_text
242,9,9,"If it senses sadness with its fluffy fur,
a BLISSEY will rush over to the sad person,
however far away, to share an egg of
happiness that brings a smile to any face."
242,10,9,"It has a very compassionate nature. If it
sees a sick POKéMON, it will nurse the
sufferer back to health."
242,11,9,"Anyone who takes even one bite of
BLISSEY’s egg becomes unfailingly caring
and pleasant to everyone."
242,12,9,"This kindhearted Pokémon
nurses sick Pokémon to health.
It senses feelings of sadness."
242,13,9,"It is a Pokémon that delivers
happiness. Eating its egg is said
to make one kind to everyone."
242,14,9,"The eggs it lays are filled with
happiness. Eating even one bite
will bring a smile to anyone."
242,15,9,"Anyone who takes even one taste of
BLISSEY’s egg becomes unfailingly
caring and pleasant to everyone."
242,16,9,"It has a very compassionate nature.
If it sees a sick Pokémon, it will
nurse the sufferer back to health."
242,17,5,"Les œufs que pond Leuphorie sont
un concentré de bonheur dont une
bouchée suffit à apporter la joie."
242,17,9,"The eggs it lays are filled with
happiness. Eating even one bite
will bring a smile to anyone."
242,18,5,"Les œufs que pond Leuphorie sont
un concentré de bonheur dont une
bouchée suffit à apporter la joie."
242,18,9,"The eggs it lays are filled with
happiness. Eating even one bite
will bring a smile to anyone."
242,21,9,"The eggs it lays are filled with
happiness. Eating even one bite
will bring a smile to anyone."
242,22,9,"The eggs it lays are filled with
happiness. Eating even one bite
will bring a smile to anyone."
243,4,9,"The rain clouds it
carries let it
fire thunderboltsat will. They say
that it descended
with lightning."
243,5,9,"A POKéMON that
races across the
land while barkinga cry that sounds
like crashing
thunder."
243,6,9,"This rough POKéMON
stores energy
inside its body,then sweeps across
the land, shooting
off electricity."
243,7,9,"RAIKOU embodies the speed of lightning.
The roars of this POKéMON send shock
waves shuddering through the air andshake the ground as if lightning bolts
had come crashing down."
243,8,9,"RAIKOU embodies the speed of lightning.
The roars of this POKéMON send shock
waves shuddering through the air andshake the ground as if lightning bolts
had come crashing down."
243,9,9,"RAIKOU embodies the speed of lightning.
Its roars send shock waves shuddering
through the air and ground as if
lightning bolts were crashing down."
243,10,9,"This POKéMON races across the
land while barking a cry that sounds
like crashing thunder."
243,11,9,"The rain clouds it carries let it fire
thunderbolts at will. They say that it
descended with lightning."
243,12,9,"It is said to have fallen with
lightning. It can fire thunderbolts
from the rain clouds on its back."
243,13,9,"It is said to have fallen with
lightning. It can fire thunderbolts
from the rain clouds on its back."
243,14,9,"It is said to have fallen with
lightning. It can fire thunderbolts
from the rain clouds on its back."
243,15,9,"The rain clouds it carries let it
fire thunderbolts at will. They say
that it descended with lightning."
243,16,9,"A Pokémon that races across the
land while barking a cry that sounds
like crashing thunder."
243,17,5,"On prétend qu’il est tombé avec la
foudre. Il peut lancer des éclairs
grâce aux nuages sur son dos."
243,17,9,"It is said to have fallen with
lightning. It can fire thunderbolts
from the rain clouds on its back."
243,18,5,"On prétend qu’il est tombé avec la
foudre. Il peut lancer des éclairs
grâce aux nuages sur son dos."
243,18,9,"It is said to have fallen with
lightning. It can fire thunderbolts
from the rain clouds on its back."
243,21,9,"It is said to have fallen with
lightning. It can fire thunderbolts
from the rain clouds on its back."
243,22,9,"It is said to have fallen with
lightning. It can fire thunderbolts
from the rain clouds on its back."
244,4,9,"Volcanoes erupt
when it barks. Un­
able to restrainits extreme power,
it races headlong
around the land."
244,5,9,"A POKéMON that
races across the
land. It is saidthat one is born
every time a new
volcano appears."
244,6,9,"This brawny
POKéMON courses
around the earth,spouting flames
hotter than a
volcano's magma."
244,7,9,"ENTEI embodies the passion of magma.
This POKéMON is thought to have been
born in the eruption of a volcano.It sends up massive bursts of fire that
utterly consume all that they touch."
244,8,9,"ENTEI embodies the passion of magma.
This POKéMON is thought to have been
born in the eruption of a volcano.It sends up massive bursts of fire that
utterly consume all that they touch."
244,9,9,"ENTEI embodies the passion of magma.
It is thought to have been born in the
eruption of a volcano. It blasts fire that
consumes all that it touches."
244,10,9,"A POKéMON that races across the land.
It is said that one is born every time a
new volcano appears."
244,11,9,"Volcanoes erupt when it barks. Unable to
restrain its extreme power, it races
headlong around the land."
244,12,9,"It is said that when it roars, a
volcano erupts somewhere around
the globe."
244,13,9,"It is said that when it roars, a
volcano erupts somewhere around
the globe."
244,14,9,"It is said that when it roars, a
volcano erupts somewhere around
the globe."
244,15,9,"Volcanoes erupt when it barks.
Unable to contain its sheer power,
it races headlong around the land."
244,16,9,"A Pokémon that races across the
land. It is said that one is born
every time a new volcano appears."
244,17,5,"On raconte qu’à chaque fois qu’il
rugit, un volcan entre en éruption
quelque part."
244,17,9,"It is said that when it roars, a
volcano erupts somewhere around
the globe."
244,18,5,"On raconte qu’à chaque fois qu’il
rugit, un volcan entre en éruption
quelque part."
244,18,9,"It is said that when it roars, a
volcano erupts somewhere around
the globe."
244,21,9,"It is said that when it roars, a
volcano erupts somewhere around
the globe."
244,22,9,"It is said that when it roars, a
volcano erupts somewhere around
the globe."
245,4,9,"Said to be the
reincarnation of
north winds, itcan instantly
purify filthy,
murky water."
245,5,9,"This POKéMON races
across the land.
It is said thatnorth winds will
somehow blow when­
ever it appears."
245,6,9,"This divine
POKéMON blows
around the world,always in search
of a pure
reservoir."
245,7,9,"SUICUNE embodies the compassion of
a pure spring of water. It runs across
the land with gracefulness.This POKéMON has the power to purify
dirty water."
245,8,9,"SUICUNE embodies the compassion of
a pure spring of water. It runs across
the land with gracefulness.This POKéMON has the power to purify
dirty water."
245,9,9,"SUICUNE embodies the compassion of
a pure spring of water. It runs across
the land with gliding elegance. It has the
power to purify dirty water."
245,10,9,"This POKéMON races across the land.
It is said that north winds will somehow
blow whenever it appears."
245,11,9,"Said to be the reincarnation of north
winds, it can instantly purify filthy,
murky water."
245,12,9,"It races around the world to
purify fouled water. It dashes
away with the north wind."
245,13,9,"It races around the world to
purify fouled water. It dashes
away with the north wind."
245,14,9,"It races around the world to
purify fouled water. It dashes
away with the north wind."
245,15,9,"Said to be the embodiment of
north winds, it can instantly
purify filthy, murky water."
245,16,9,"This Pokémon races across the land.
It is said that north winds will
somehow blow whenever it appears."
245,17,5,"Il parcourt le vaste monde pour
purifier les eaux polluées. Il
accompagne le vent du nord."
245,17,9,"It races around the world to
purify fouled water. It dashes
away with the north wind."
245,18,5,"Il parcourt le vaste monde pour
purifier les eaux polluées. Il
accompagne le vent du nord."
245,18,9,"It races around the world to
purify fouled water. It dashes
away with the north wind."
245,21,9,"It races around the world to
purify fouled water. It dashes
away with the north wind."
245,22,9,"It races around the world to
purify fouled water. It dashes
away with the north wind."
246,4,9,"It feeds on soil.
After it has eaten
a large mountain,it will fall
asleep so it can
grow."
246,5,9,"It is born deep
underground. It
can't emerge untilit has entirely
consumed the soil
around it."
246,6,9,"Born deep under­
ground, this
POKéMON becomes apupa after eating
enough dirt to
make a mountain."
246,7,9,"LARVITAR is born deep under the ground.
To come up to the surface, this POKéMON
must eat its way through the soil above.Until it does so, LARVITAR cannot see
its parent’s face."
246,8,9,"LARVITAR is born deep under the ground.
To come up to the surface, this POKéMON
must eat its way through the soil above.Until it does so, LARVITAR cannot see
its parent’s face."
246,9,9,"A LARVITAR is born deep under the ground.
It must eat its way through the soil above
and reach the surface for it to see its
parents’ faces."
246,10,9,"It is born deep underground. It can’t
emerge until it has entirely consumed the
soil around it."
246,11,9,"It feeds on soil. After it has eaten a
large mountain, it will fall asleep so it
can grow."
246,12,9,"A Pokémon that eats soil. Once it
has eaten a large mountain, it
goes to sleep so it can grow."
246,13,9,"A Pokémon that eats soil. Once it
has eaten a large mountain, it
goes to sleep so it can grow."
246,14,9,"A Pokémon that eats soil. Once it
has eaten a large mountain, it
goes to sleep so it can grow."
246,15,9,"It feeds on soil. After it has eaten
a large mountain, it falls asleep
so it can grow."
